Audio_ID,Speaker,Manx,English
cowag2_ track24,Adrian Cain,Mac un vac daa vac tree mec,Son one son two sons three sons
cowag2_ track24,Adrian Cain,Braar un vraar daa vraar tree braaraghyn,Brother one brother two brothers three brothers
cowag2_ track24,Adrian Cain,Shuyr un shuyr daa huyr tree shuyraghyn,Sister one sister two sisters three sisters
cowag2_ track24,Adrian Cain,Charrey un charrey daa charrey tree caarjyn,Friend one friend two friends three friends
cowag2_ track24,Adrian Cain,Billey un villey daa villey tree biljyn,Tree one tree two trees three trees
cowag2_ track24,Adrian Cain,Ben un ven daa ven tree mraane,Woman one woman two women three women
cowag2_ track24,Adrian Cain,Kione un chione daa chione tree king,Head one head two heads three heads
cowag2_ track24,Adrian Cain,Dooinney un whooinney daa whooinney tree deiney,Man one man two men three men
cowag2_ track24,Adrian Cain,Balley un valley daa valley tree baljyn,Village one village two villages three villages
cowag2_ track24,Adrian Cain,Keeill un cheeill daa cheeill tree kialteenyn,Church one church two churches three churches
cowag2_ track24,Adrian Cain,Manninagh un Vanninagh daa Vanninagh tree Manninee,Manx person one Manx person two Manx people three Manx people
cowag2_ track25,Adrian Cain,Traie Nod oo fakin kione yn traie?,"Beach, can you see the beach?"
cowag2_ track25,Adrian Cain,Foddym fakin kione yn traie,I can see the beach.
cowag2_ track25,Adrian Cain,Raad Nod oo fakin kione y raad?,"Road, can you see the road?"
cowag2_ track25,Adrian Cain,Foddym fakin kione yn raad,I can see the road.
cowag2_ track25,Adrian Cain,Straid Nod oo fakin kione y traid?,"Street, can you see the street?"
cowag2_ track25,Adrian Cain,Foddym fakin kione yn traid,I can see the street.
cowag2_ track25,Adrian Cain,Cronk Nod oo fakin kione y chronk?,"Hill, can you see the hill?"
cowag2_ track25,Adrian Cain,Foddym fakin kione yn chronk,I can see the hill.
cowag2_ track25,Adrian Cain,Slieau Nod oo fakin kione y clieau?,"Mountain, can you see the mountain?"
cowag2_ track25,Adrian Cain,Foddym fakin kione yn clieau,I can see the mountain.
cowag2_ track25,Adrian Cain,Garey Nod oo fakin kione y gharey?,"Farm, can you see the farm?"
cowag2_ track25,Adrian Cain,Foddym fakin kione yn gharey,I can see the farm.
cowag2_ track25,Adrian Cain,Billey Nod oo fakin mullagh y villey?,"Box, can you see the top of the box?"
cowag2_ track25,Adrian Cain,Foddym fakin mullagh y villey,I can see the top of the box.
cowag2_ track25,Adrian Cain,Thie Nod oo fakin mullagh y thie?,"House, can you see the top of the house?"
cowag2_ track25,Adrian Cain,Foddym fakin mullagh y thie,I can see the top of the house.
cowag2_ track25,Adrian Cain,Troggal Nod oo fakin mullagh y troggal?,"Building, can you see the top of the building?"
cowag2_ track25,Adrian Cain,Foddym fakin mullagh y troggal,I can see the top of the building.
cowag2_ track25,Adrian Cain,Dorrys Nod oo fakin mullagh y dorrys?,"Door, can you see the top of the door?"
cowag2_ track25,Adrian Cain,Foddym fakin mullagh y dorrys,I can see the top of the door.
cowag2_ track25,Adrian Cain,Cubbyrt Nod oo fakin mullagh y chubbyrt?,"Cupboard, can you see the top of the cupboard?"
cowag2_ track25,Adrian Cain,Foddym fakin mullagh y chubbyrt,I can see the top of the cupboard.
cowag2_ track25,Adrian Cain,Boayrd Nod oo fakin mullagh y voayrd?,"Board, can you see the top of the board?"
cowag2_ track25,Adrian Cain,Foddym fakin mullagh y voayrd,I can see the top of the board.
cowag2_ track25,Adrian Cain,Dooinney Nod oo fakin kione yn dooinney?,"Man, can you see the top of the man?"
cowag2_ track25,Adrian Cain,Foddym fakin kione yn dooinney,I can see the top of the man.
cowag2_ track25,Adrian Cain,Ben Nod oo fakin kione yn ven?,"Woman, can you see the top of the woman?"
cowag2_ track25,Adrian Cain,Foddym fakin kione yn ven,I can see the top of the woman.
cowag2_ track25,Adrian Cain,Albinagh Nod oo fakin kione yn Albinagh?,"Scotsman, can you see the top of the Scotsman?"
cowag2_ track25,Adrian Cain,Foddym fakin kione yn Albinagh,I can see the top of the Scotsman.
cowag2_ track25,Adrian Cain,Riftan Nod oo fakin kione yn riftan?,"Squirrel, can you see the top of the squirrel?"
cowag2_ track25,Adrian Cain,Foddym fakin kione yn riftan,I can see the top of the squirrel.
cowag2_ track25,Adrian Cain,Sooder Folley Nod oo fakin kione yn Tooder Folley?,"Foolish man, can you see the top of the foolish man?"
cowag2_ track25,Adrian Cain,Foddym fakin kione yn Tooder Folley,I can see the top of the foolish man.
cowag2_ track25,Adrian Cain,Muc Nod oo fakin kione yn vuc?,"Pig, can you see the top of the pig?"
cowag2_ track25,Adrian Cain,Foddym fakin kione yn vuc,I can see the top of the pig.
cowag2_ track25,Adrian Cain,Kayt Nod oo fakin kione yn chayt?,"Cat, can you see the top of the cat?"
cowag2_ track25,Adrian Cain,Foddym fakin kione yn chayt,I can see the top of the cat.
cowag2_ track25,Adrian Cain,Saggyrt Nod oo fakin kione yn Taggyrt?,"Priest, can you see the top of the priest?"
cowag2_ track25,Adrian Cain,Foddym fakin kione yn Taggyrt,I can see the top of the priest.
cowag2_ trackadditional material01,Adrian Cain,T’eh gra dy vel ee goll dys Doolish,He says that she is going to Douglas
cowag2_ trackadditional material01,Adrian Cain,Dooyrt ee dy vel ee goll dy valley,She said that he is going home
cowag2_ trackadditional material01,Adrian Cain,Dooyrt mee dy vaik mee yn fillym riyr,I said that I saw the film last night
cowag2_ trackadditional material01,Adrian Cain,Dooyrt eh dy jagh eh dy valley ec nuy,He said that he went home at nine
cowag2_ trackadditional material01,Adrian Cain,Ta mee credjal dy vel John goll shappal,I believe that John is going shopping
cowag2_ trackadditional material01,Adrian Cain,Ta mee credjal dy vel eh geaishtagh rish yn Radio,I believe that he is listening to the Radio
cowag2_ trackadditional material01,Adrian Cain,Dooyrt eh nagh jagh eh dy valley riyr,He said that he did not go home last night
cowag2_ trackadditional material01,Adrian Cain,Dooyrt ee nagh vaik ee yn X-Factor oie Jesarn,She said that she did not see the X-Factor Saturday night
cowag2_ trackadditional material01,Adrian Cain,T’eh gra dy nee Gobbag eshyn,He says that she is a Gobbag
cowag2_ trackadditional material01,Adrian Cain,Ta mee gra dy nee Manninagh mish,I am saying that I am a Manxman
cowag2_ trackadditional material01,Adrian Cain,T’eh credjal dy nee Bleb eshyn,He believes that she is a fool
cowag2_ trackadditional material01,Adrian Cain,T’eh gra dy mie lesh Whisky,He says that she likes whisky
cowag2_ trackadditional material01,Adrian Cain,Er-lhiam dy mie lesh Juan bainney,I reckon that John likes milk
cowag2_ trackadditional material01,Adrian Cain,Er-lhiam nagh mie lesh bainney,I reckon that he doesn’t like milk
cowag2_ trackadditional material01,Adrian Cain,Er-lhiam dy vel eh goll dys Doolish er yn oyr dy mie lesh shappal ayns Tesco,I reckon that he is going to Douglas because he likes shopping in Tesco
cowag2_ trackadditional material01,Adrian Cain,Er-lhiam dy nee Gobbag eshyn er yn oyr dy vel eh loayrt boghtynid,I reckon that he is a Gobbag because he is talking rubbish
cowag2_ trackadditional material01,Adrian Cain,Dooyrt ee dy jagh ee dys Doolish er yn oyr nagh mie lhee Rhumsaa,She said that she went to Douglas because she doesn’t like Ramsey
cowag2_ trackadditional material02,Adrian Cain,Ta mee loayrt ree,I am speaking to her
cowag2_ trackadditional material02,Adrian Cain,Ren mee meeteil roo jea,I met them yesterday
cowag2_ trackadditional material02,Adrian Cain,Ren oo fuirraghtyn rish Mary?,Did you wait for Mary?
cowag2_ trackadditional material02,Adrian Cain,Nagh vel oo coardail rhym?,Don’t you agree with me?
cowag2_ trackadditional material02,Adrian Cain,Vel eh geaishtagh rooin?,Is he listening to us?
cowag2_ trackadditional material02,Adrian Cain,Cha nel eh meeteil ree,He is not meeting her
cowag2_ trackadditional material02,Adrian Cain,Jeanym meeteil rhyt mairagh?,Shall I meet you tomorrow?
cowag2_ trackadditional material02,Adrian Cain,Nee ee loayrt rhym oie ny vairagh,She will speak to me tomorrow night
cowag2_ trackadditional material02,Adrian Cain,Nagh ren eh geaishtagh rhyt?,Didn’t he listen to you?
cowag2_ trackadditional material02,Adrian Cain,Cha ren ad coardail rhym,They didn’t agree with me
cowag2_ trackadditional material02,Adrian Cain,Nee Juan loayrt rhyt mairagh,Juan will speak to you tomorrow
cowag2_ trackadditional material02,Adrian Cain,Quoi t’ou geaishtagh rish?,Who are you listening to?
cowag2_ trackadditional material02,Adrian Cain,Quoi nee oo meeteil rish mairagh?,Who will you meet tomorrow?
cowag2_ trackadditional material02,Adrian Cain,C’raad ren oo fuirraghtyn rhym?,Where did you wait for me?
cowag2_ trackadditional material02,Adrian Cain,Cre’n fa ren oo geaishtagh ree?,Why did you listen to her?
cowag2_ trackadditional material03,Adrian Cain,Nhegin dhyt goll?,Do you have to go?
cowag2_ trackadditional material03,Adrian Cain,Cha nhegin jee goll,She doesn’t have to go
cowag2_ trackadditional material03,Adrian Cain,Nagh nhegin da Mary goll nish?,Doesn’t Mary have to go now?
cowag2_ trackadditional material03,Adrian Cain,Shegin da John goll,John has to go
cowag2_ trackadditional material03,Adrian Cain,Nhione dhyt Mary?,Do you know Mary?
cowag2_ trackadditional material03,Adrian Cain,Nagh nhione da John Mary?,Doesn’t John know Mary?
cowag2_ trackadditional material03,Adrian Cain,Cha nhione dou ee,I don’t know her
cowag2_ trackadditional material03,Adrian Cain,Erreish dou goll dy valley hie mee dy lhie,After going home I went to bed
cowag2_ trackadditional material03,Adrian Cain,Erreish jee shappal hie ee dy valley,After she went shopping she went home
cowag2_ trackadditional material03,Adrian Cain,Cre shegin dhyt jannoo mairagh?,What do you have to do tomorrow?
cowag2_ trackadditional material03,Adrian Cain,Cre shegin da jannoo nish,What does he have to do now?
cowag2_ trackadditional material03,Adrian Cain,C’raad shegin jee goll?,Where does she have to go?
cowag2_ trackadditional material03,Adrian Cain,Quoi shione dhyt?,Who do you know?
cowag2_ trackadditional material03,Adrian Cain,Cre’n fa shegin dhyt goll?,Why do you have to go?
cowag2_ trackadditional material04,Adrian Cain,Cre’n ennym t’ort?,What’s your name?
cowag2_ trackadditional material04,Adrian Cain,Ta’n ennym orrym Bob,My name is Bob
cowag2_ trackadditional material04,Adrian Cain,Cha nel yn ennym urree Tom,Her name isn’t Tom
cowag2_ trackadditional material04,Adrian Cain,Cha nee Tom yn ennym t’urree,Isn’t his name Tom?
cowag2_ trackadditional material04,Adrian Cain,Nagh vel yn ennym er ffinlo?,Isn’t his name ffinlo?
cowag2_ trackadditional material04,Adrian Cain,Nagh nee Ffinlo yn ennym t’er,Isn’t Ffinlo his name?
cowag2_ trackadditional material04,Adrian Cain,Vel enney ayd er?,Do you recognise him?
cowag2_ trackadditional material04,Adrian Cain,Cha nel enney aym er,I don’t recognise him
cowag2_ trackadditional material04,Adrian Cain,Nagh vel enney ec Mary urree?,Doesn’t Mary recognise her?
cowag2_ trackadditional material04,Adrian Cain,T’eh orrym goll nish,I have to go now
cowag2_ trackadditional material04,Adrian Cain,Cha nel eh orroo goll,They don’t have to go
cowag2_ trackadditional material04,Adrian Cain,T’ee jeeaghyn orrym,She is watching me
cowag2_ trackadditional material04,Adrian Cain,Cha ren mee jeeaghyn er ny ratçhyn,I didn’t watch the races
cowag2_ trackadditional material04,Adrian Cain,Vel cooinaghtyn ayd urree?,Do you remember her?
cowag2_ trackadditional material04,Adrian Cain,Nagh vel cooinaghtyn ayd er?,Don’t you remember him?
cowag2_ trackadditional material04,Adrian Cain,C’red ta jannoo urree?,What’s the matter with her?
cowag2_ trackadditional material05,Adrian Cain,Ta mee goll maree dys Doolish,I am going with her to Douglas
cowag2_ trackadditional material05,Adrian Cain,Cha daink eh dy valley marym,He didn’t come home with me
cowag2_ trackadditional material05,Adrian Cain,Nee Mary goll maroo mairagh,Mary shall go with them tomorrow
cowag2_ trackadditional material05,Adrian Cain,Jagh ee marish?,Did she go with him?
cowag2_ trackadditional material05,Adrian Cain,Vel oo gobbraghey marym?,Are you working with me?
cowag2_ trackadditional material05,Adrian Cain,Cha nel ee gobbraghey marin,She isn’t working with us
cowag2_ trackadditional material05,Adrian Cain,Nagh vel oo cur lhiat yn jough?,Aren’t you bringing the drink?
cowag2_ trackadditional material05,Adrian Cain,Nee’m cur lhiam eh mairagh,I shall bring it tomorrow
cowag2_ trackadditional material05,Adrian Cain,T’ee cur lhee yn jough,She is bringing the drink
cowag2_ trackadditional material05,Adrian Cain,Cha nel John cur lesh yn argid,John is not bringing the money
cowag2_ trackadditional material05,Adrian Cain,Quoi ta goll maree dys Doolish?,Who is going with her to Colby?
cowag2_ trackadditional material05,Adrian Cain,C’raad t’ou goll marish Bob?,Where are you going with Bob?
cowag2_ trackadditional material05,Adrian Cain,Quoi ta gobbraghey marin?,Who is working with us?
cowag2_ trackadditional material06,Adrian Cain,Shoh my hie,This is my house
cowag2_ trackadditional material06,Adrian Cain,Ta daa vaatey aym,I have two boats
cowag2_ trackadditional material06,Adrian Cain,Shoh my vraar,This is my brother
cowag2_ trackadditional material06,Adrian Cain,Shoh my charrey,This is my friend
cowag2_ trackadditional material06,Adrian Cain,Shoh e voddey,This is his dog
cowag2_ trackadditional material06,Adrian Cain,Shoh e moddey,This is her dog
cowag2_ trackadditional material06,Adrian Cain,Ta moddey ayns my gharey,There is a dog in my garden
cowag2_ trackadditional material06,Adrian Cain,Ta daa vuc ayns my hie,There are two pigs in my house
cowag2_ trackadditional material06,Adrian Cain,Ta dagh ooilley pheiagh maynrey,Everyone is happy
cowag2_ trackadditional material06,Adrian Cain,T’eh ro vooar,He is too big
cowag2_ trackadditional material06,Adrian Cain,Er-lhiam dy vel eh ro ghoillee,I reckon it’s too difficult
cowag2_ trackadditional material06,Adrian Cain,Ta mee goll dys Doolish dy chionnaghey arran,I am going to Douglas to buy milk
cowag2_ trackadditional material06,Adrian Cain,Ta mee goll dys Doolish dy yeeaghyn er y fillym,I am going to Douglas to see the film
cowag2_ trackadditional material06,Adrian Cain,C’raad ta’n nah hie?,Where’s the next house?
cowag2_ trackadditional material06,Adrian Cain,Quoi ta cummal ayns dty vaatey?,Who lives in your boat?
cowag2_ trackadditional material07,Adrian Cain,Hooar mee yn bainney ayns Shoprite,I got the milk in Shoprite
cowag2_ trackadditional material07,Adrian Cain,Cha dooar me veg,I didn’t get anything
cowag2_ trackadditional material07,Adrian Cain,Nagh dooar eh veg?,Didn’t he find anything?
cowag2_ trackadditional material07,Adrian Cain,Dooar oo yn çhaghteraght?,Did you get the message?
cowag2_ trackadditional material07,Adrian Cain,Hug mee shilley urree jea,I visited her yesterday
cowag2_ trackadditional material07,Adrian Cain,Nagh dug oo shilley er John jea?,Didn’t you visit John yesterday?
cowag2_ trackadditional material07,Adrian Cain,Dug oo yn argid da?,Did you give him the money?
cowag2_ trackadditional material07,Adrian Cain,Cha dug mee eh daue,I didn’t give it to them
cowag2_ trackadditional material07,Adrian Cain,Cha dooyrt Mary veg,Mary didn’t say anything
cowag2_ trackadditional material07,Adrian Cain,Nagh dooyrt eh veg?,Didn’t he say anything?
cowag2_ trackadditional material07,Adrian Cain,C’raad hooar oo yn argid?,Where did you get the money?
cowag2_ trackadditional material07,Adrian Cain,Quoi hug dhyt eh?,Who gave it to you?
cowag2_ trackadditional material07,Adrian Cain,Cre’n fa hug oo shilley er?,Why did you visit him?
cowag2_ trackadditional material07,Adrian Cain,Cre hooar oo?,What did you find?
cowag2_ trackadditional material07,Adrian Cain,Cre dooyrt eh?,What did he say?
cowag2_ trackadditional material08,Adrian Cain,Foddym cloie Poker,I can play Poker
cowag2_ trackadditional material08,Adrian Cain,Cha nod eh cloie Golf,He cannot play Golf
cowag2_ trackadditional material08,Adrian Cain,Nod oo gra shen?,Can you say that?
cowag2_ trackadditional material08,Adrian Cain,Nagh nod oo jannoo shen?,Can’t you do that?
cowag2_ trackadditional material08,Adrian Cain,Foddee eh jannoo shen,He can do that
cowag2_ trackadditional material08,Adrian Cain,Fodmayd goll dy valley nish,We can go home now
cowag2_ trackadditional material08,Adrian Cain,Cha noddym toiggal oo,I can’t understand you
cowag2_ trackadditional material08,Adrian Cain,Foddee ee loayrt Gaelg,She can speak Manx
cowag2_ trackadditional material08,Adrian Cain,Cha nod ee loayrt Gaelg,She cannot speak Manx
cowag2_ trackadditional material08,Adrian Cain,Cre oddys oo jannoo?,What can you do?
cowag2_ trackadditional material08,Adrian Cain,Cre oddys ee jannoo?,What can she do?
cowag2_ trackadditional material08,Adrian Cain,Ta çhingys king echey,He has a headache
cowag2_ trackadditional material08,Adrian Cain,Ta folt liauyr eck,She has long hair
cowag2_ trackadditional material08,Adrian Cain,Ta sooillyn glassey aym,I’ve got green eyes
cowag2_ trackadditional material08,Adrian Cain,Ta far-veeal echey,He has a moustache
cowag2_ trackadditional material08,Adrian Cain,Vel folt doo echey?,Does he have black hair?
cowag2_ trackadditional material08,Adrian Cain,Er-lhiam dy vel eh rouyr,I reckon that he is fat
cowag2_ trackadditional material08,Adrian Cain,Nagh vel eh aeg?,Isn’t he young?
cowag2_ trackadditional material08,Adrian Cain,Cre gollrish t’eh,What is he like?
cowag2_ trackadditional material08,Adrian Cain,Cre’n daah t’eh?,What colour is it?
cowag2_ trackadditional material08,Adrian Cain,C’red ta jannoo urree?,What’s the matter with her?
cowag2_ trackadditional material09,Adrian Cain,Ta çhingys king echey,He has a headache
cowag2_ trackadditional material09,Adrian Cain,Ta folt liauyr eck,She has long hair
cowag2_ trackadditional material09,Adrian Cain,Ta sooillyn glassey aym,I’ve got green eyes
cowag2_ trackadditional material09,Adrian Cain,Ta far-veeal echey,He has a moustache
cowag2_ trackadditional material09,Adrian Cain,Vel folt doo echey?,Does he have black hair?
cowag2_ trackadditional material09,Adrian Cain,Er-lhiam dy vel eh rouyr,I reckon that he is fat
cowag2_ trackadditional material09,Adrian Cain,Nagh vel eh aeg?,Isn’t he young?
cowag2_ trackadditional material09,Adrian Cain,Cre gollrish t’eh,What is he like?
cowag2_ trackadditional material09,Adrian Cain,Cre’n daah t’eh?,What colour is it?
cowag2_ trackadditional material09,Adrian Cain,C’red ta jannoo urree?,What’s the matter with her?
cowag2_ trackadditional material10,Adrian Cain,Immee dys yn dorrys,Go to the door
cowag2_ trackadditional material10,Adrian Cain,Ny immee nagh immee?? dys yn dorrys,Don’t go home
cowag2_ trackadditional material10,Adrian Cain,Abbyr shen reesht,Say that again
cowag2_ trackadditional material10,Adrian Cain,Ny soie sheese,Don’t sit down
cowag2_ trackadditional material10,Adrian Cain,Fow magh,Find out
cowag2_ trackadditional material10,Adrian Cain,Bee tappee,Be quick
cowag2_ trackadditional material10,Adrian Cain,Bee ayns shoh ec kiare mairagh,Be here at four tomorrow
cowag2_ trackadditional material10,Adrian Cain,Ny bee moal,Don’t be slow
cowag2_ trackadditional material10,Adrian Cain,Ny bee daaney,Don’t be rude
cowag2_ trackadditional material10,Adrian Cain,Cur shen er y voayrd,Put that on the table
cowag2_ trackadditional material10,Adrian Cain,Jeeagh er shen,Look at that
cowag2_ trackadditional material10,Adrian Cain,Trog dty laue,Lift your hand
cowag2_ trackadditional material10,Adrian Cain,N ‘abbyr shen ayns Baarle,Don’t say that in English
cowag2_ trackadditional material10,Adrian Cain,Ee seose,Eat up
cowag2_ trackadditional material10,Adrian Cain,Slug sheese my sailt,Get it down your neck please!
cowag2_ trackadditional material10,Adrian Cain,Iu dy moal,Drink slowly
cowag2_ trackadditional material11,Adrian Cain,Immee-shiu dys yn dorrys,Go to the door
cowag2_ trackadditional material11,Adrian Cain,Ny nagh immee-shiu dys yn dorrys,Don’t go home
cowag2_ trackadditional material11,Adrian Cain,Abbyr-shiu shen reesht,Say that again
cowag2_ trackadditional material11,Adrian Cain,Ny soie-shiu sheese,Don’t sit down
cowag2_ trackadditional material11,Adrian Cain,Fow-shiu magh,Find out
cowag2_ trackadditional material11,Adrian Cain,Bee-shiu tappee,Be quick
cowag2_ trackadditional material11,Adrian Cain,Bee-shiu ayns shoh ec kiare mairagh,Be here at four tomorrow
cowag2_ trackadditional material11,Adrian Cain,Ny bee-shiu moal,Don’t be slow
cowag2_ trackadditional material11,Adrian Cain,Ny bee-shiu daaney,Don’t be rude
cowag2_ trackadditional material11,Adrian Cain,Cur-shiu shen er y voayrd,Put that on the table
cowag2_ trackadditional material11,Adrian Cain,Jeeagh-shiu er shen,Look at that
cowag2_ trackadditional material11,Adrian Cain,Trog-shiu dty laue ny laueyn eu,Lift your hand
cowag2_ trackadditional material11,Adrian Cain,N ‘abbyr-shiu shen ayns Baarle,Don’t say that in English
cowag2_ trackadditional material11,Adrian Cain,Ee-shiu seose,Eat up
cowag2_ trackadditional material11,Adrian Cain,Slug-shiu sheese my sailliu,Get it down your neck please!
cowag2_ trackadditional material11,Adrian Cain,Iu-shiu dy moal,Drink slowly
cowag2_ trackadditional material12,Adrian Cain,Daa vaatey,Two boats
cowag2_ trackadditional material12,Adrian Cain,Yn trass vaatey,The third boat
cowag2_ trackadditional material12,Adrian Cain,Yn Troor Manninee / tree Manninee,Three Manxmen
cowag2_ trackadditional material12,Adrian Cain,Yn nah hie er y chorneil,The second house on the corner
cowag2_ trackadditional material12,Adrian Cain,Yn nah hie yeig,The twelfth house
cowag2_ trackadditional material12,Adrian Cain,Daa voddey,Two dogs
cowag2_ trackadditional material12,Adrian Cain,Tree moddee,Three dogs
cowag2_ trackadditional material12,Adrian Cain,Tree paitçhyn as un vac,Three children and one son
cowag2_ trackadditional material12,Adrian Cain,Un phaitçhey as un vac,One child and one son
cowag2_ trackadditional material12,Adrian Cain,Daa vooa,Two cows
cowag2_ trackadditional material12,Adrian Cain,Yn trass vooa sy vagher,The third cow in the field
cowag2_ trackadditional material12,Adrian Cain,Troor mraane / tree Mraane,Three women
cowag2_ trackadditional material12,Adrian Cain,Daa ven as un whooinney dooinney,Two women and one man
cowag2_ trackadditional material12,Adrian Cain,Daa whooinney as tree mraane,Two men and three women
cowag2_ trackadditional material12,Adrian Cain,Kiare king,Four heads
cowag2_ trackadditional material12,Adrian Cain,Daa hie as tree kialteenyn,Two houses and three churches
cowag2_ trackadditional material12,Adrian Cain,Yn trass hie faagys da’n nah cheeill,The third house next to the second church
cowag2_ trackadditional material13,Adrian Cain,Vel oo er nakin Bob er y gerrid gherrid?,Have you seen Bob recently?
cowag2_ trackadditional material13,Adrian Cain,Vel oo er ve dys Sostyn?,Have you been to England?
cowag2_ trackadditional material13,Adrian Cain,Cha nel Bob er ve ayn shoh yn çhiaghtin shoh,Bob hasn’t been here this week
cowag2_ trackadditional material13,Adrian Cain,Cha nel mee er ve ayns Lunnin rish bleeantyn,I haven’t been in London for years
cowag2_ trackadditional material13,Adrian Cain,Ta mee er ve çhing,I have been ill
cowag2_ trackadditional material13,Adrian Cain,Nagh vel oo er jeet erash foast?,Haven’t you come back yet?
cowag2_ trackadditional material13,Adrian Cain,Ta mee er nyannoo yn berreen,I have made the cake
cowag2_ trackadditional material13,Adrian Cain,T’eh er chlastyn yn naight,He has heard the news
cowag2_ trackadditional material13,Adrian Cain,Ta mee er ngholl dys Rhumsaa,I have gone to Ramsey
cowag2_ trackadditional material13,Adrian Cain,T’ee er n’gheddyn yn bee,She has got the food
cowag2_ trackadditional material13,Adrian Cain,Ta mee er ghra shen roie,I have said that before
cowag2_ trackadditional material13,Adrian Cain,Nagh vel oo er n’iu ushtey vea?,Haven’t you drank whisky?
cowag2_ trackadditional material13,Adrian Cain,Ta mee er n’ee rouyr,I have eaten too much
cowag2_ trackadditional material13,Adrian Cain,Vel oo er loayrt ree?,Have you spoken to her?
cowag2_ trackadditional material13,Adrian Cain,Vel eh er chionnaghey yn bee foast?,Has he bought the food yet?
cowag2_ trackadditional material13,Adrian Cain,T’eh er phairkal yn gleashtan,He has parked the car
cowag2_ trackadditional material13,Adrian Cain,Cha nel er er chur shilley er John,He hasn’t visited John
cowag2_ trackadditional material13,Adrian Cain,Cha nel mee er veeiteil rish,I haven’t met him
cowag2_ trackadditional material13,Adrian Cain,C’red t’ou er n’akin ec yn Gaiety er y gherrid?,What have you seen at the Gaiety recently?
cowag2_ trackadditional material13,Adrian Cain,Cuin t’ou er ve ayns Doolish?,When have you been in Douglas?
cowag2_ trackadditional material13,Adrian Cain,Cre’n laa t’ou er ve çhing?,What day have you been ill?
cowag2_ trackadditional material13,Adrian Cain,Quoi t’ou er n’akin er y gherrid?,Who have you seen recently?
cowag2_ trackadditional material13,Adrian Cain,Quoi nagh vel oo er veeiteil rish?,Who haven’t you met?
cowag2_ trackadditional material14,Adrian Cain,Mee er dy henney,A month ago
cowag2_ trackadditional material14,Adrian Cain,Riyr,Last night
cowag2_ trackadditional material14,Adrian Cain,Arroo-y-riyr,The night before last
cowag2_ trackadditional material14,Adrian Cain,Arroo-y-jea,The day before yesterday
cowag2_ trackadditional material14,Adrian Cain,Nurree,Last year
cowag2_ trackadditional material14,Adrian Cain,Mleeaney,This year
cowag2_ trackadditional material14,Adrian Cain,Blein er dy henney,A year ago
cowag2_ trackadditional material14,Adrian Cain,Daa vlein er dy henney,Two years ago
cowag2_ trackadditional material14,Adrian Cain,Tree bleeaney er dy henney,Three years ago
cowag2_ trackadditional material14,Adrian Cain,Bleeantyn er dy henney,Years ago
cowag2_ trackadditional material14,Adrian Cain,Rish ymmodee bleeantyn,For many years
cowag2_ trackadditional material14,Adrian Cain,Car ny bleeaney,Throughout the year
cowag2_ trackadditional material14,Adrian Cain,Tammylt beg er dy henney,A little while ago
cowag2_ trackadditional material14,Adrian Cain,Kegeesh,Fortnight
cowag2_ trackadditional material14,Adrian Cain,Laa ny ghaa,A day or two
cowag2_ trackadditional material14,Adrian Cain,Shiaghtin ny ghaa,A week or two
cowag2_ trackadditional material14,Adrian Cain,Keayrt dy row,Once upon a time
cowag2_ trackadditional material14,Adrian Cain,Un cheayrt,Once
cowag2_ trackadditional material14,Adrian Cain,Daa cheayrt,Twice
cowag2_ trackadditional material14,Adrian Cain,Tree keayrtyn,Three times
cowag2_ trackadditional material14,Adrian Cain,Yn çhiaghtin shoh chaie,Last week
cowag2_ trackadditional material14,Adrian Cain,Roïe,Before
cowag2_ trackadditional material14,Adrian Cain,Rieau,Ever
cowag2_ trackadditional material14,Adrian Cain,Hannah,Already
cowag2_ trackadditional material14,Adrian Cain,Foast,Yet
cowag2_ trackadditional material14,Adrian Cain,Edyr,Either/neither/at all
cowag2_ trackadditional material14,Adrian Cain,Er chor erbee,At all
cowag2_ trackadditional material14,Adrian Cain,Noadyr,Neither
cowag2_ trackadditional material15,Adrian Cain,Veagh ad ayns shoh dy beagh argid oc,They would be here if they had money
cowag2_ trackadditional material15,Adrian Cain,Veagh eh ayns shoh dy beagh yn traa echey,He would be here if he had the time
cowag2_ trackadditional material15,Adrian Cain,Veagh ee ayns shoh dy beagh naight erbee eck,She would be here if she had any news
cowag2_ trackadditional material15,Adrian Cain,Veign ayns shoh dy beagh yn caa aym,I would be here if I had the chance
cowag2_ trackadditional material15,Adrian Cain,Veagh Bob ayns shoh dy beagh fys echey,Bob would be here if he knew
cowag2_ trackadditional material15,Adrian Cain,Beagh oo ayns shoh dy beagh yn caa ayd?,Would you be here if you had the chance?
cowag2_ trackadditional material15,Adrian Cain,Veagh oo skee geaishtagh rish yn Radio,You would be tired listening to the Radio
cowag2_ trackadditional material15,Adrian Cain,Beagh yn emshyr ny share ayns Doolish?,Would the weather be better in Douglas?
cowag2_ trackadditional material15,Adrian Cain,Beagh oo maynrey dy beagh eh maynrey?,Would you be happy if he were happy?
cowag2_ trackadditional material15,Adrian Cain,Veign maynrey dy beagh oo scooyrit,I would be happy if you were drunk
cowag2_ trackadditional material15,Adrian Cain,Cha beign maynrey dy beagh oo scooyrit,I wouldn’t be happy if you were drunk
cowag2_ trackadditional material15,Adrian Cain,Cha beagh ee maynrey dy beagh oo scooyrit,She wouldn’t be happy if you were drunk
