Filename,Manx,English
DP_01,"Ta shinyn soit sy corneil as ren shin, kys t'ou gra, ren shin loayrt mychione ooilley boghtynid y theihll as prowal dy chiartaghey eh, t'ou toiggal.","We sit in the corner and we  - how do you say? - we talked about all the nonsense of the world, and tried to right it, you know."
DP_01,T'ou foast jannoo shen ghooinney.,"You're still doing that, man."
DP_01,"Oh, ta.","Oh, yeah."
DP_01,"As cre gollrish va Balley Cashtal ec yn traa shen? Row, you know, ram shappyn ynnydagh ayn, as y lheid?","And what was Castletown like at that time? Were there many, you know, local shops, and the like?"
DP_01,"Well, ta. Va ram shappyn ayn, as ayns ny laghyn shen cha row monney sleih goll gys Doolish dy gholl er ny shappyn.","Well, yeah. There were a lot of shops, and in those days not many people went to Douglas to go shopping."
DP_01,"Agh nish ta gleashtanyn oc as t'ad ooilley ersooyl gys Doolish, er yn oyr ta shappyn mooarey ayns Doolish, t'ou toiggal.","But now they have cars and they're all away in Douglas, because there are supermarkets in Douglas, you know."
DP_01,As ta sorÃ§h dy chaghlaays er ve ayn.,And there has been a sort of change.
DP_01,"Ta mee er ve jeeaghyn er y valley rish bleeantyn as ta mee er n'akin eh goll, well, er my hon-hene, t'eh er ve goll sheese as goll sheese yn ughtagh, ghooinney.","I have been looking at the town for years and I've seen it go, well, for me, it's been going downhill, man."
DP_01,"Well, sheese y lhag, gow my leshtal.","Well, into depression, sorry."
DP_01,"Va mee just sheiltyn d'ou hene, dy vel oo briaght jee'm mychione yn Ã§happ noa ta er jeet dys Balley Cashtal.",I was just imagining to myself that you would ask me about the new shop that's come to Castletown.
DP_01,Cha nel mee son gra veg my-e-chione.,I'm not saying anything about it.
DP_01,N'abbyr veg my-e-chione!,Don't say anything about it!
DP_01,Vel eh foshlit foast?,Is it open yet?
DP_01,Well ta paart jeh foshlit.,Well part of it is open.
DP_01,"As ta mee er chlashtyn dy vel ad shirrey kied dy chreck lhune, as y lheid, as jough lajer.","And I've heard that they are seeking a licence to sell beer, and the like, and spirits."
DP_01,Ren mee lhaih beggan mychione...,I read a bit about it...
DP_02,"Vel oo cooinaghtyn- well, ta mee foast cooinaghtyn yn shenn thie-lhionney v'ayn keayrt dy row ayns straid- t'eh dooint nish.","Do you remember- well, I still remember the old pub that was once on- it's closed now."
DP_02,"She thie t'ayn nish, t'ou toiggal.","It's a house now, you see."
DP_02,"Ah, Yn Victoria?","Ah, The Victoria."
DP_02,"Yn Victoria, yeah.","The Victoria, yeah."
DP_02,"Oh she. Va mee ayns shen keayrt ny ghaa, as cheayll mee skeeal mychione y voayl shen.","Oh yeah. I was there a few times, and I heard a story about that place."
DP_02,"Va carrey aym's as- ta shoh yn astyr ta mee loayrt mychione- as va just daa ghooinney ayn, my charrey as fer elley.","A friend of mine and- this is the afternoon I'm talking about- and there were just two men there, my friend and another man."
DP_02,"As va my charrey loayrt rish yn dooinney va soit ayns y chorneil, as cha row eh gra veg, as ansherbee, hie my charrey da, as dooyrt eh, 'Vel oo kiart, ghooinney?'","And my friend was talking to the man who was sat in the corner, as he wasn't saying anything, and anyway, my friend went to him, and he said, 'Are you OK, man?'"
DP_02,"As va'n dooinney boght marroo, ghooinney. V'eh ny soie marroo sy corneil.","And the poor fella was dead, man. He was sitting dead in the corner."
DP_02,"As ren y lheid haghyr dooys oie dy row va mee ayns y Phot Glue, as va mee my hashoo ec y var, as va fer ny hassoo aynshoh, as va fer elley er y cheu elley jeh'n dooinney, fer ceauit ayns fillee beg.","And something like that happened to me one night when I was in the Glue Pot, and I was standing at the bar, and there was a man standing here, and another on the other side of the man, a man wearing a kilt."
DP_02,"Fer mooar, dooinney stoamey v'eh.","A big fella, a well built man he was."
DP_02,"As ansherbee, huitt yn fer va eddyr ny neesht jeu, huitt eh sheese er y laare, as v'eh marroo.","And anyway, the man who was between them fell, he fell down on the floor, and he was dead."
DP_02,"As dooyrt yn fer- ren yn fer ceauit ayns y fillee beg, ren eh chyndaa mygeayrt as dooyrt eh, 'I say, Brian, you've just spilled my drink.'","The the man said- the man wearing the kilt, he turned around and he said, 'I say, Brian, you've just spilled my drink.'"
DP_02,"As va'n fer ny lhie marroo er y laare. Shen skeeal agglagh, nagh vel?","And the man was lying dead on the floor. That's a terrible story, isn't it?"
DP_02,Cha nel mee credjal shen.,I don't believe that.
DP_02,As keayrt elley va dooinney ayn as v'eh cloie stubbin.,And another time there was a man there playing darts.
DP_02,"As haink eh dooys, as va mish as my ven er y corneil as va shin just loayrt ry cheilley, as haink eh dooin, as dooyrt eh, 'B'vie lhiat cloie stubbin marym, Derek?'","And he came to me, and me and my wife were in the corner just talking to each other, and he came to us, and he said, 'Would you like to play darts with me, Derek?'"
DP_02,"As dooyrt mee, 'Ayns minnid ny ghaa, Tom, bee eh kiart dy liooar. Ta mee just loayrt rish my ven.'","And I said, 'In a minute or two, Tom, it'll be fine. I'm just talking to the wife.'"
DP_02,"As ansherbee, hyndaa eh, as hie eh erash gys yn vrat laare raad v'ad cloie stubbin, as huitt eh sheese.","And anyway, he turned and went back to the carpet where they were playing darts, and he fell down."
DP_02,As lheim my ven soese dy tappee er yn oyr she boandyr v'ee.,And my wife leaped up quickly because she was a nurse.
DP_02,"Oh, mie dy liooar.","Oh, OK."
DP_02,"She. As ren ee geddyn greim. As va fer elley, as va eshyn ny boandyr neesht, as ren ny neesht jeu prowal dy yannoo yn stoo er y cleeu echey.","Yeah. And she took hold. And there was another man, and he was a nurse too, and both of them tried to do the stuff on his chest."
DP_02,"As yn dooinney boght, va eshyn marroo neesht.","And the poor man, he was dead too."
DP_02,As v'eh ny lhie er y- as ren shin geddyn rey rish yn sleih. As va just kuse jeein tannaghtyn rish yn ambulance dy heet.,And he was lying on the- and we got rid of the people. And there were just a few of us waiting for the ambulance to come.
DP_02,"As choud's v'eh ny lhie, v'eh coodit lesh clooisag. Vel oo gra clooisag da blanket? V'eh coodit.","And while he was lying, he was covered with a blanket. Do you say clooisag for a blanket? He was covered."
DP_02,"As lurg, foddee, lhieh oor, ren eh myr shoh, as hoie eh sheese reesht.","And after, perhaps, half an hour, he did this, and he sat up again."
DP_02,"As va shin jeeaghyn er. As dooyrt my ven dooys, va shen yn aer scapail woish.","And we were looking at him. And my wife said to me, that was the air escaping from him."
DP_02,"Shee bannee mee, va my chree goll myr shoh.","God bless me, my heart was going like this."
DP_02,"Well, ta shen skeeal dy jarroo.","Well, that's a story indeed."
DP_02,Skeeal agglagh.,Terrible story.
DP_02,"Skeealyn agglagh gyn dooyt erbee. So vel oo foast goll magh er ny thieyn lhionney ny laghyn t'ayn jiu, ny dyn, or?","Terrible stories, no doubt. So do you still go out to the pubs these days, or not, or?"
DP_02,"Well, cha bee'm ayn yn laa t'ayn jiu. Bee'm ec yn Albert oie ny vairagh. Shen eh.","Well, I won't be today. I'll be at the Albert tomorrow night. That's it."
DP_02,"Ta, ta mee son goll.","Yeah, I mean to go."
DP_02,As s'treisht lhiam dy bee kuse dy gaelgeyryn ayn.,And I hope there will be a few Manx speakers there.
DP_02,Bee. S'treisht lhiam dy bee ansherbee.,There will be. I hope there will be anyway.
DP_02,As kiaulleyderyn neesht.,And musicians too.
DP_02,"Ta seshoon feer vie goll er ec yn Ablert, nagh vel? Mie dy liooar.","It's a good session at the Albert, isn't it? Good enough."
DP_02,Cre gollrish v'eh gobbraghey ayns Balley Cashtal ayns y chapp vutchoor? Row eh mie dy liooar?,What was it like working in Castletown in the butcher's shop? Was it alright?
DP_02,"Oh, v'eh. Va skeealyn agglagh goll er.","Oh, yeah. There were some awful stories."
DP_02,"Nyn eddyr oc, t'ou toiggal. Va shenn dooinney gobbraghey ayns shen anmyssit Chalse Cubbon.","Between us, you know. There was an old man working there called Charles Cubbon."
DP_02,"She dooinney agglagh v'eh. Va skeealyn atch ooilley bentyn rish shenn sleih va cliaghtey beaghey ayns Balley Cashtal, eddyr y daa chaggey, t'ou toiggal.","He was a terrible man. There were funny stories all about the old people who used to live in Castletown, between the wars, you know."
DP_02,"Oh, she dooinney yindyssagh v'eh. Va cooinnaghtyn ayms laa dy row va shin gobbraghey ry cheilley, as v'eh ny haaue ec y traa v'ayn, agh v'eh cliaghtey cheet, cur cooney dooin.","Oh, he was a wonderful man. I remember one day we were all working together, and he was retired at that time, but he would come and help us."
DP_02,"As va ny neesht jeein gobbraghey ry cheilley, as va shin jannoo pronnagyn, t'ou toiggal.","And the two of us were working together, and we were making sausages, you know."
DP_02,"As dooyrt eh, 'Och, cha nel mee gennaghtyn feer vie, Derek.' dooyrt eh. 'Er lhiams dy vel eh orryms goll thie.'","And he said, 'Och, I don't feel very well, Derek.' He said. 'I think I have to go home.'"
DP_02,"As ansherbee hie eh thie, as er y nah voghrey tra haink mee stiagh sy chapp, dooyrt my vainshter d'ou, 'Oh, Derek, ta naight agglagh ayms.'","And anyway, he went home, and the next morning when I came into the shop, my boss said to me, 'Oh, Derek, I have some terrible news.'"
DP_02,"As dooyrt, 'Cre'n sorch dy naight?' as dooyrt eh, 'Ta Chalse er n'eddyn baase, ghooinney.'","And I said, 'What sort of news?' and he said, 'Charles has died, man.'"
DP_02,Ta. As tra haink e ven dys yn chapp ayms v'ee gra dy dooyrt eh moghey sy voghrey- cha nel mee shickyr yn ennym urree. Lhig dooin gra v'ee enmyssit Paaie ansherbee.,"Yeah. And when his wife came to my shop she was saying that he said, early in the morning- I'm not sure what her name was. Let's say she was called Peggy anyway."
DP_02,"'Paaie, ta paase agglagh orrym. Vod oo geddyn mish gless dy ushtey?'","'Peggy, I'm terribly thirsty. Can you get me a glass of water?'"
DP_02,"As hie ee ersooyl dy gheddyn gless dy ushtey, as tra haink ee erash va eshyn ny lhie marroo, ghooinney.","And she went away to get a glass of water, and when she came back he was lying dead, man."
DP_02,"V'eh. Chalse boght. Agh va skeealyn yindyssagh- er yn oyr va fys ain er dy chooilley sleih va cheet stiagh, t'ou toiggal.","He was. Poor Charles. But wonderful stories- because we knew all the people who came in, you know."
DP_02,"V'ad ooilley cummal ayns Balley Cashtal, son y chooid smoo.","They all lived in Castletown, for the most part."
DP_02,"Dy chooilley jeu cummal ayns Balley Cashtal. As va ny eirinee cheet, t'ou toiggal.","All of them lived in Castletown. And the farmers would come, you know."
DP_02,"Ta mee er n'akin shinyn nyn shashoo- well, va shin son dooney ny dorryssyn ec shey.",I have seen us standing- well we would close the doors at six.
DP_02,"Well, lhig dooin gra, eddyr shey as shiaght fastyryn Jeheiney, as ta mee er n'akin shinyn, ghooinney, just loayrt as loayrt as jannoo skeealyn, ginsh skeealyn.","Well, let's say, between six and seven Friday afternoons, and I've seen us, man, just talking as talking, and making stories, telling stories."
DP_02,Beemayd aynshen derrey hoght ny nuy er y chlag.,We'd be there until eight or nine o'clock.
DP_02,"As eisht v'eh orryms goll dy geddyn oohyn veih gowaltys ayns Balley'n Eass, as eisht veih Balley'n Eass gys Doolish, cur feill da kuse dy hieyn ayns Doolish, as cha row mee geddyn thie mee hene derrey jeih er y clag.","And then I had to go and get eggs from a farm at Ballanass, and then from Ballanass to Douglas, bringing meat to a few houses in Douglas, and I wasn't getting home myself till ten o'clock."
DP_02,"Agh, cha ren shin smooinaghtyn monney mychione shen ghooinney.","But, we didn't think much about that, man."
DP_02,As row oo gobbraghey Jesarn?,And were you working Saturday?
DP_02,Va. She. Dagh Jesarn. Shey laghyn sy hiaghtin.,I was. Yeah. Every Saturday. Six days a week.
DP_02,"Va shin geddyn lieh laa jerdein. Va lieh laa ain jerdein, as eer sy tourey va shin cho tarroogh va shin gobbraghey er y Doonaght neesht.","We got a half day Thursday. We had a half day Thursday, and even in the summer we were so busy we would work on Sunday too."
DP_02,"She, va shin gobbraghey- va shin cliaghtey shirveish shapp ayns Doolish va creck hot dogs as- kys t'ou gra burgeryn?","Yeah, we were working- we used to serve a shop in Douglas that sold hot dogs and- how do you say burgers?"
DP_02,Burgeyryn,Burgers.
DP_02,Burgeyryn. Aye. As va shen yn obbyr ain moghrey Jedoonee.,Burgers. Yeah. And that was our work Sunday morning.
DP_02,"Va shin jannoo pronnagyn as burgyeryn er y shapp shen, as v'eh geddyn rey rish tousanenyn as thousaneyn jeu dagh hiaghtin, ghooinney.","We were making sausages and burgers in that shop, and he sold thousands and thousands of them every week, man."
DP_02,Cha dod oo credjal yn lheid. As va thousanenyn as thousaneyn dy keayrtee ayns Doolish ayns ny laghyn shen.,You couldn't believe the like. And there were thousands and thousands of visitors in Douglas in those days.
DP_02,Thousaneyn jeu.,Thousands of them.
DP_02,Ooilley son ny skibbyltee boghtey son y chooid smoo?,"All for the trippers, mostly?"
DP_02,"Well, t'ou gra 'skibbyltee boghtey' agh ta mee er chlashtyn 'keayrtee'.","Well, you say 'trippers' but I have heard 'visitors'."
DP_02,"Keayrtee. Shen kiart, gyn dooyt erbee.","Visitors. That's right, no doubt."
DP_02,"Ny skibbyltee, aye.","The trippers, aye."
DP_02,Mie dy liooar. As row ram jeu cheet dys Balley Cashtal sy tourey?,OK. And did a lot of them come to Castletown in the summer?
DP_02,"Cha row monney. Well, cha nel monney ry akin er lhimmey jeh'n cashtal, shen ooilley.","Not many. Well, there's not much to see except for the castle, that's all."
DP_02,"Cha row monney shappyn creck stoo er nyn son, t'ou toiggal. Va kuse dy thieyn bee ayn, as va shen ooilley.","There weren't many shops selling stuff for them, you know. There were a few restaurants, and that was all."
DP_02,Cha nel traie ayn noadyr.,There's no beach either.
DP_02,"Well, cha nel traie ayns Balley Cashtal, as ta'n traie feer foddey ersooyl, son ny skibbytlee ansherbee.","Well, there's no beach in Castletown, and the beach is very far away, for the trippers anyway."
DP_02,"V'ad just cheet er y charabanc as eisht v'ad goll gys Purt Chiarn as Purt le Moirrey, as lheid myr shen.","They would just come on the charabanc and then they'd go to Port Erin and Port St Mary, and the like."
DP_02,"Agh va ram jeu ayns ny laghyn- as nish, well, ta shin geddyn kuse dy coachyn veih Sostyn as t'ad cheet gys shoh son oor ny ghaa, as t'ad ooilley lhome lane dy shenn mraane as shenn deiney, as t'ad just stravaig mygeayrt y valley jeeaghyn er ny shappyn as eisht t'ad ersooyl ayns oor.","But there were a lot of them in those days- and now, well, we get a few coaches from England and they come here for an hour or two, and they're all full of old women and old men, and they just wander about the town looking at the shops and then they're gone in an hour."
DP_02,Aye.,Aye.
DP_02,Cha nel ad tannaghtyn foddey.,They don't stay long.
DP_02,Cha nel monney ayns Balley Cashtal er nyn son ansherbee.,There's not much for them in Castletown anyway.
DP_03,"Cre mychione ec y Nollick, ghooinney? R'ou tarroogh agglagh ec yn Nollick?","What about at Christmas, man? Were you terribly busy at Christmas?"
DP_03,"Oh, va. Oh, tarroogh! Va shin gobbragh, lhig dooin gra, woish shey sy voghrey gys mean oie.","Oh yeah. Oh, busy! We were working, let's say, from six in the morning to midnight."
DP_03,"Va shen yn shiaghtin roish y Nollick. Va shin cur baase da ny- kys t'ou gra turkey? Kiark Rangagh, vel?","That was the week before Christmas. We were killing the- how do you say turkey? Kiark Rangagh, is it?"
DP_03,"Yeah, shen kiart.","Yeah, that's right."
DP_03,"Da ny kiarkyn Rangagh, as ny thunnagyn, as ny guoiee. Va shin jannoo ooilley yn obbyr shen nyn hene, as eisht geddyn rey rish ny fedjagyn as, oh, Jee bannee mee!","The turkeys, and the ducks, and the geese. We did all that work ourselves, and then got rid of the feathers, and, oh, God bless me!"
DP_03,"As eisht- ayns Baarle t'ad gra dress. Cur rick orroo. As lurg my yinnair Laa y Nollick va mee goll gys my lhiabbee as va mee my chadley son bunnys daa oor yeig, ghooinney.","And then- in English they say 'dress'. Dressing them. And after my dinner on Christmas day I would go to my bed and sleep for almost twelve hours, man."
DP_03,Skee agglagh.,Awful tired.
DP_03,Skee. Va mee skee agglagh. Agh ta mee my haaue nish.,Tired. I was awful tired. But I am retired now.
DP_03,"Ta ooilley'n lught thie cheet thie. My paitchyn as my ineenyn oe. Ta dy chooilley cheet. As she coagyrey mie mish, ghooinney.","All the family come. My kids and my grand-daughters. They all come. And I'm a good cook, man."
DP_03,Well ta shen red mie gyn dooyt erbee.,"Well, that's a good thing, no doubt."
DP_03,"S'mie lhiam y Nollick, ghooinney, nish.","I like Christmas, man, now."
DP_03,Foddey ny share gyn obbyr.,Much better without work.
DP_03,"Oh, gyn ourys, ghooinney.","Oh, without doubt, man."
DP_03,Ta mee toiggal shen.,I understand that.
DP_03,Insh dou beggan mychione gynsaghey Gaelg. Cre'n fa ren oo goaill toshiaght ynsaghey yn chengey?,Tell me a bit about learning Manx. Why did you start learning the language?
DP_03,"V'eh quaagh. Laa dy row va mee gobbraghey sy chapp, as va my vainshter lhaih yn pabyr naight, as dooyrt eh, 'Oh, ta cowrey ayns shoh bentyn rish yn Ghaelg.'","It was strange. One day I was working in the shop, and my boss was reading the newspaper, and he said, 'Oh, there's an ad in here about Manx.'"
DP_03,"Dooyrt eh, 'T'ad just goaill toshiaght cummal brastyllyn ayns Doolish.' As va shen yn kied brastyl, ghooinney, ec yn colleish.","He said. 'They've just started holding classes in Douglas.' And that was the first class, man, at the college."
DP_03,"As dooyrt eh, 'Oh, ta mee smooinaghtyn mychione goll gys shen.' As ansherbee, cha row mee shickyr cre dy yannoo, as lurg brastyl ny ghaa va shin loayrt ry cheilley, as dooyrt eh, 'Oh, shegin diu goll, ghooinney.'","And he said, 'Oh, I'm thinking about going to that.' And anyway, I wasn't sure what to do, and after a couple of classes we were talking together, and he said, 'Oh, you should go, man.'"
DP_03,"As ansherbee, cha dod mee goll yn blein shen agh hie mee er y nah vlein.","And anyway, I couldn't go that year but I went the next year."
DP_03,"As ta cooinaghtyn ayms, lhaih mee sy pabyr naight boayl ennagh, as v'eh screeuit sy pabyr naight dy row daa ghilley ceauit magh ass thie oast ayns Purt ny hInshey, er lhiam's, son loayrt yn Gaelg.","And I remember, I read in the newspaper somewhere, and it was written in the newspaper that two boys were thrown out of a pub in Peel, I think, for speaking Manx."
DP_03,"As dooyrt mee, 'Shen agglagh.' As ayns ny laghyn shen cha row fys aym dy row eer yn chengey ayn, as dooyrt mee roie, va mee just goaill toshiaght gynsaghey, as va shen y resoon, foddee, dy ghow mee toshiaght er y Ghaelg.","And I said, 'That's terrible.' And in those days I didn't even know the language existed, and I said before, I was just starting to learn, and that's the reason, probably, that I started with Manx."
DP_03,"As va mee ec y colleish son tree bleeantyn, er lhiam's, as haink mee ny whaiyl Ritchie Radlagh.","And I was at the college for three years, I think, and I met Ritchie Radcliffe."
DP_03,"As va Ritchie beaghey ayns Balley Cashtal, t'ou toiggal, as hug eh cuirrey dou dy heet gys yn thie echey.","And Ritchie was living in Castletown, you know, and he invited me to go to his house."
DP_03,"As ren mee shen, as hooar mee bunnys ooilley yn Ghaelg aym's veih Ritchie. She gaelgeyr yindyssagh v'eh.","And I did that, and I got almost all my Manx from Ritchie. He was a wonderful Manx speaker."
DP_03,As row enney eu hene er?,And did you know him yourself?
DP_03,"Oh aye, yeah.","Oh aye, yeah."
DP_03,"Oh, dy jarroo. Va shiuish cliaghtey cheet gys Yn Lhong. V'eh jarroodit aym's. Uss as Phillie.","Oh, of course. You used to come to The Ship. I forgot. You and Phillie."
DP_03,"Va mee goll dys thie yn dooinney hene ayns Colby, sy tourey.","I used to go to his house in Colby, in the summer."
DP_03,Shen eh. Tra haink eh dy ve ny haaue hie eh gys- Shen eh. Ec yn traa shen row ec gobbraghey ec yn vank ayns Balley Cashtal?,That's it. When he came to be retired he went to- That's it. At the time was he working in the bank in Castletown?
DP_03,"V'eh. Well, cha row ayns Balley Cashtal, ayns Purt Chiarn.","He was. Well, not in Castletown, in Port Erin."
DP_03,"Oh, right. Shen kiart.",Oh right. That's right.
DP_03,V'eh gobbraghey- er lhiam's dy ghow eh toshiaght ayns Balley Cashtal agh haink eh dy ve yn ard ghooinney ayns Purt Chiarn. V'eh. As v'eh ayns shen. Agh cha daink eh veih Balley Cashtal. V'eh ruggit as troggit ayns Rhumsaa.,He worked- I think he started in Castletown but he came to be the manager in Port Erin. Yeah. And he was there. But he didn't come from Castletown. He was born and raised in Ramsey.
DP_03,Shen kiart.,That's right.
DP_03,"She. Va blass yindyssagh ec Ritchie. Ta mish loayrt dy tappee, as er lhiam's, ec keayrtyn, ta mee loayrt ro tappee, t'ou toiggal.","Yeah. He had a wonderful accent, Ritchie. I speak quickly, and I think, at times, I speak too quickly, you know."
DP_03,"Agh va Ritchie, v'eh loayrt dy moal, as v'eh just goll er as goll er. Dinsee eh ram dooys.","But Ritchie, he spoke slowly, and he just went on, and went on. He taught me a lot."
DP_03,V'eh toiggal yn chengey feer vie gyn dooyt erbee.,"He understood the language very well, without doubt."
DP_03,Nagh row eh dy jarroo.,Didn't he indeed.
DP_03,Ren mee recortey eshyn kuse dy vleeantyn er dy henney.,I recorded him a few years ago.
DP_03,"Oh, ren oo? Oh, yindyssagh.","Oh, did you? Oh, wonderful."
DP_03,Va shin lhaih magh ass y vible as stoo elley. So ta recortyssyn aym's.,We were reading from the bible and other stuff. So I have recordings.
DP_03,"Well, b'vie lhiam clashtyn.","Well, I would like to hear."
DP_03,Ta kuse jeu er learnmanx.com. Ta nane jeu as eshyn lhaih magh skeeal mychione foayr.,A few of them are on learnmanx.com. There's one of them where he is reading out a story about a giant.
DP_03,Oh vel? Er yn eddyr voggyl?,Oh are they? On the internet?
DP_03,"Yeah, er yn eddyr voggyl.","Yeah, on the internet."
DP_03,Dy jarroo.,Indeed.
DP_03,Neeym- Verym dhyt ooilley ny recortyssyn. Eshyn lhaih magh ass yn vible son yn chooid smoo. Er lhiam dy ren eshyn geddyn yn Gaelg echey woish yn vible son yn chooid smoo.,I will- I'll give you all the recordings. Him reading from the bible for the most part. I think he got his Manx from the bible for the most part.
DP_03,"Dooyrt eh shen dou. Tra va'n caggey ayn as va eshyn sy lhuingys reeoil, as she gunneyder v'eh.","He told me that. When the war was on and he was in the royal navy, and he was a gunner."
DP_03,"As va bible Gaelg echey, as va bible Baarle echey, as v'eh lhaih ny neesht jeu ry cheilley. As shen yn aght dy dinsee eh hene y Gaelg.","And he had a Manx bible, and an English bible, and he would read them both together. And that's how he taught himself Manx."
DP_03,Shen feer vie [son] gynsaghey Gaelg.,That's very good [for] learning Manx.
DP_03,"As eisht hie eh gys brastyl ny ghaa, er lhiam's. Lheid myr Leslie Quirk, as Doolish â€“ 'Breagagh' â€“ as, oh, quoi elley v'ayn ayns ny laghyn shen?","And then he went to a class or two, I think. Like of Leslie Quirk, and Douglas â€“ 'Liar' â€“ and, oh, who else was there in those days?"
DP_03,Yn dooinney mooar veih'n twoaie wooar.,The big fella from the far north.
DP_03,Juan Crellin?,Juan Crellin?
DP_03,"Oh, s'cummey ansherbee. As va fer- Walter Clarke! Walter, as Craayl veih Balley Curree. Va dy chooilley jeu ayn.","Oh, it doesn't matter anyway. And there was a man- Walter Clarke! Walter, and Kneale from Ballacurry. They were all there."
DP_03,Cha row mee shickyr my hie Ritchie mygeayrt jannoo recoyrtyssyn woish ny shenn ghaelgeyryn.,I'm not sure if Ritchie went about making recordings of the old Manx speakers.
DP_03,"Yeah, er lhiam nagh ren eh shen.","Yeah, I don't think he did that."
DP_03,"Va shen braaraghyn Braid, er lhiam's. Mark as Tom. As Walter Clarke neesht. As va adsyn goll mygeayrt jannoo recoyrtyssyn.","That was the Braid brothers, I think. Mark and Tom. And Walter Clarke, too. And they were going about making recordings."
DP_03,S'quaagh. Ta ooilley ny tapeyn aym's.,It's strange. I have all the tapes.
DP_03,Vel?,Do you?
DP_03,Ta. Cha nel mee shickyr cre'n aght haink ad dooys. T'ad foast ny lhie heose ny greeishyn. As ta greie ayn neesht dy cloie ad. Shen greie.,Yeah. I'm not sure how they came to me. They're still lying upstairs. And there's a machine too to play them. An old machine.
DP_03,T'ad ooilley er ve currit er CDyn nish.,They've all been put on CDs now.
DP_04,"Ta tooilley ry gheddyn nish. Ta tooilley ry gheddyn, as s'treisht lhiam dy bee ad ooilley ry gheddyn ec yn thie tashtee dy gherrid.","There are more available now. There are more available, and I hope that they will all be available at the museum soon."
DP_04,Ta tooilley ayn ansherbee. Ta mee jeeaghyn roym rish clashtyn rish ny recoyrtyssyn shen gyn dooyt erbee.,"There are more anyway. I look forward to hearing those recordings, definitely."
DP_04,"Agh t'ad feer doillee, nagh vel? Er yn oyr ta ooilley ny tapeyn brisht, er lhiam's.","But they're very difficult, aren't they? Because all the tapes are broken, I think."
DP_04,"Va Ritchie gra, ec y toshiaght va ny tapeyn jeant ass pabyr, as v'ad ooilley coodit lesh myn yiarn, as car ny bleeantyn ta myn yiarn caghlaa gys mergey.","Ritchie said, in the beginning the tapes were made from paper, and they were all covered with iron filings, and through the years the iron filings turn to rust."
DP_04,"T'ad ooilley mergey. As cha dod oo cloie ad, t'ad ooilley brisht.","They're all rust. And you couldn't play them, they're all broken."
DP_04,"Agh ta greieyn ayn, er lhiam's, as oddagh yn greie glenney ny tapeyn, as t'ad er ve aayeant.","But there are machines, I think, and the machine could clean the tapes, and they've been redone."
DP_04,"Tra v'ou goaill toshiaght gynsaghey Gaelg, c'red va sleih coontey jeh'n Gaelg ec yn traa shen?","When you were starting to learn Manx, what did people think of Manx at that time?"
DP_04,"Cha row- kuse dy, va shenn sleih cha row ad coontey monney jeh'n Ghaelg.","There weren't- a few, there were old people who didn't think much of Manx."
DP_04,"V'ad gra, 'Cha jean oo cosney veg veih'n chengey shen, ghooinney. T'eh ooilley boghtynid.'","They would say, 'You won't earn anything from that language, man. It's all nonsense.'"
DP_04,"Va shenn dooinney cliaghtey cheet gys yn shapp, gys yn shapp ain, gow my leshtal, as vrie mee jeh, 'Vel fockle ny ghaa dy Ghaelg ayd, ghooinney?'","An old man used to come to the shop, to our shop, excuse me, and I asked him, 'Do you know a word or two of Manx, man?'"
DP_04,"As dooyrt eh, 'Gaelg? Gaelg? Ta shen boghtynid, ghooinney. Cha nel yn Gaelg feeu veg!' v'eh gra.","And he said, 'Manx? Manx? That's nonsense, man. Manx is worthless!' he said."
DP_04,V'eh slane noi. As cre'n fa?,He was totally against it. And why?
DP_04,Geddyn corree agglagh.,Getting awfully angry.
DP_04,"Well, foddee dy row eh- ayns ny laghyn roish shen, foddee dy row eh bwoailt ass jeu, choud's v'ad ec yn scoill.","Well perhaps it was- in the days before that, it was probably beaten out of them, while they were at school."
DP_04,As dooyrt Ritchie- dinsh Ritchie skeeal dou mychione tra va eshyn ec yn scoill ayns Rhumsaa.,And Ritchie said- Ritchie told me a story about when he was at school in Ramsey.
DP_04,"As va gilley ayn, as v'eh rubbal ny laueyn ry cheilley myr shen, as vrie yn fer lhee- yn fer insee, 'C'red t'ou jannoo, bhoy?'","And there was a boy, and he was rubbing his hands together like that, and the doctor- the teacher, asked, 'What are you doing, boy?'"
DP_04,"As dooyrt eh, 'Oh, ta mee just geddyn scoothyns, ghooinney.'","And he said 'Oh, I'm just getting scoothyns, ghooinney.'"
DP_04,"As dooyrt eh, 'Scoothyns? Cre'n sorch dy fockle ta shen?'","And he said, 'Scoothyns? What sort of word is that?'"
DP_04,"As dooyrt eh, 'Cha s'aym's. Foddee dy vel eh Gaelg.'","And he said, 'I don't know. Maybe it's Manx.'"
DP_04,"As dooyrt eh, 'Cha nel shiu lowit-' As ren eh bwooalley eh, ghooinney, son loayrt ass y Gaelg ayns brastyl.","And he said, 'You are not allowed-' and he beat him, man, for speaking Manx in the class."
DP_04,Va shen yn aght.,That was the way.
DP_04,"Shen yn aght. Quoi elley va goll mygeayrt ec yn traa shen, gynsaghey Gaelg? Quoi elley v'ayn?","That's the way. Who else was going about at that time, learning Manx? Who else was there?"
