Filename,Speaker,Manx,English
part two 'free time'.wav,Jane Martin,"Well, s'mie lhiam gynsaghey Gaelg, as s'mie lhiam shooyl mygeayrt yn çheer as yn traie, as share lhiam gobbraghey ayns my gharey, as my gharey-lossyragh.","Well, I like learning Manx, and I like walking around the country and on the beach, and my favourite thing is working in my garden, and my vegetable garden."
part two 'free time'.wav,Maralyn Crellin,"S'mie lhiam ceau traa marish my lught-thie, s'mie lhiam goll ersooyl er turrysyn, s'mie lhiam jannoo Gaelg, gyn ourys; lhaih as crittal as ronsaghey my lught-thie, as shooyl, as foddee dy vel shen eh!","I like spending time with my family, I like going away on trips, I like doing Manx, definitely; reading and knitting and researching my family, and walking, and that's probably it!"
part two 'free time'.wav,Ealee Sheard,"Son y chooid smoo ta mee goll dys y thie-oast as cloie kiaull. Ta mee jannoo shen bunnys dagh laa. Va mee ayns O'Donnell's riyr jannoo seshoon Yernish ayns shen. As ta mee jannoo daunley, neesht; ta mee jannoo daunlaghyn Yernish ayns possan oie Jerdein, as ta mee jannoo daunlaghyn Manninagh neesht ayns Perree Bane.","For the most part I go the pub and play music. I do that almost every day. I was in O'Donnell's last night doing an Irish session there. And I dance, too; I do Irish dances in a group on Thursday night, and I do Manx dances too, in Perree Bane."
part two 'free time'.wav,Cathy Clucas,"Gow my leshtal ta mee garaghtee ec shen. Cha nel monney traa seyr aym ec y traa t'ayn agh s'mie lhiam lhaih lioaryn, as jeeaghyn er fillymyn, as shooyl er y çheer as trooid yn sleityn, as- cre'n red elley mie lhiam? As geaishtagh rish kiaull. Shen eh.","Sorry I'm laughing at that. I don't have much free time at the moment but I like to read books, and watch films, and walk in the country and through the hills, and- what other things do I like? And listening to music. That's it."
part two 'free time'.wav,Aalin Clague,"S'mie lhiam lhaih. As s'mie lhiam geaishtagh rish kiaull, croo kiaull, as goaill ayrn ayns kiaull. S'mie lhiam shooyl, eer shooyl beg mygeayrt Purt ny hInshey ny harrish ny sleityn, as s'mie lhiam roie neesht. S'mie lhiam jannoo ram reddyn. Coagyrey neesht. Shen dy liooar, foddee.","I like reading. And I like listening to music, creating music, and taking part in music. I like walking, even a little walk around Peel or over the hills, and I like running too. I like doing a lot of things. Cooking too. That's enough, probably."
part two 'free time'.wav,Marie Clague,"S'mie lhiam goll cosheeaght, goll cosheeaght ayns ny glionteenyn as er ny crink, er ny traieyn, as reddyn myr shen. S'mie lhiam cloie marish my oeghyn as goaill kiarail jeu. S'mie lhiam lhaih; ta mee lhaih ram lioaryn, dy chooilley sorçh dy lioaryn, as geaishtagh rish kiaull; dy chooilley sorçh dy kiaull, kiaull tradishoonagh as kiaull classicagh.","I like going walking, going walking in the glens and in the hills, on the beaches, and things like that. I like playing with my grandchildren and taking care of them. I like reading; I read a lot of books, all sorts of books, and listening to music; all sorts of music, traditional music and classical music."
part two 'free time'.wav,Phil Gawne,"Well, lhisin's gra, ""Cha nel tra seyr aym's er chor erbee"" er y fa dy vel mee foddey ro tarroogh, agh s'mie lhiam gobbraghey er y thalloo. Shen yn red ta cur foays da my chree; geddyn ooir er my laueyn as just jannoo reddyn er y thalloo. Shen yindyssagh.","Well, I ought to say, ""I don't have free time at all"" because I'm far too busy, but I like working on the land. That's what cheers me up; getting earth on my hands and just doing things on the land. That's wonderful."
part two 'free time'.wav,Geoff Pickles,"Erskyn ooilley s'mie lhiam shooyl. S'mie lhiam shooyl er fud ny çheerey Vannin er yn oyr dy vel eh cho aalin; harrish ny crink, er y traie, ayns ny glionteenyn; ta shen ooilley yindyssagh ayns Mannin. Tra t'eh fliugh, tra t'eh grianagh, tra ta geay vooar ayn; ta shen ooilley yindyssagh. As, well, ta mee cooney lesh yn obbyr ec Laare Ellynyn Phurt Çhiarn, as ta shen feer scanshoil, obbyr feer scanshoil, er lhiam. As- cre elley? Well, ta mee jeeaghyn er y çhellveeish as lhaih ny pabyr naightyn.","Above all I like walking. I like walking through the Manx countryside because it's so beautiful; over the hills, on the beach, in the glens; that's all wonderful on the Isle of Man. When it's wet, when it's sunny, when it's blowing a gale; that's all wonderful. And, well, I help with the work at the Erin Arts Centre, and that's very important. very important work, I think. And- what else? Well, I watch the television and read the newspapers."
part two 'free time'.wav,Doona Lambden,"Ayns my traa seyr s'mie lhiam jannoo kiaull, as ta mee cloie violin, as harp, as pianey, as guitar, as ta mee goaill arrane. As ta mee cloie violin ayns y Manx Youth Orchestra, as club-kiaull ayns shoh. As ayns Averil ta mee goll dys y Chorn dy chloie ayns y Celtic Congress thing. As, neesht, s'mie lhiam cloie er my co-earrooder, as s'mie lhiam cloie Skyrim, as t'eh feer vie. ","In my free time I like making music, and I play the violin, and harp, and piano, and guitar, and I sing. And I play violin in the Manx Youth Orchestra, and the music club here. And in April I'm going to Cornwall to play in the Celtic Congress thing. And, also, I like playing on my computer, and I like playing Skyrim, and it's really good."
part three 'home'.wav,Peddyr Hayhurst,"Mie dy liooar. Ta mee cummal ayns Purt le Moirrey, ta mee cummal ayns Fistard, ta shen balley beg çheerey faggys da'n balley mooar jeh Purt le Moirrey. Ta Fistard just çheu elley jeh yn coorse golf. As s'mie lhiam Fistard, as s'mie lhiam Purt le Moirrey. T'eh co-phobble mie ayns shoh. S'mie lhiam yn scoill, s'mie lhiam yn keeill ayns shoh. So, ta thie aym's, ta shen thie lomarcan, as garey beg, well, garey just mooar dy liooar son bluckan coshey as blaa ny ghaa agh cha nel monney. Ta'n reayrt yindyssagh voish my hie, reayrt harrish yn magher ec Mainshter Maddrell dys yn keayn, as s'mie lhiam jeeaghyn ass yn uinnag as jeeaghyn er yn cheayn, as smooinaghtyn dy vel yn emshyr mie, ny drogh-emshyr ayn. As s'mie lhiam cummal ayns Purt le Moirrey er y fa dy vel eh kiune. S'mie lhiam shen. Cha nel monney sleih ratçhal  mygeayrt ooilley yn traa ayns Purt le Moirrey; ta traa dy liooar dy scuirr as loayrt as scuirr as smooinaghtyn.","Alright. I live in Port St. Mary, I live in Fistard, that's a village near the big town of Port St. Mary. Fistard is just the other side of the golf course. And I like Fistard, and I like Port St. Mary. It's a good community here. I like the school, I like the church here. So, I have a house, it's a detached house, and a small garden, well, a garden just big enough for football and a few flowers but not many. The view is wonderful from my house, a view over Mr. Maddrell's field to the sea, and I like looking out of the window as looking at the sea, and thinking that the weather is good, or there's bad weather. And I like living in Port St. Mary because it's calm. I like that. There aren't many people racing  around all the time in Port St. Mary; there's enough time to stop and talk and stop and think."
part three 'home'.wav,Annie Kissack,"Well, ta mee cummal ayns boayl fadaneagh, ersooyl voish sleih elley ayns y jiass jeh'n Ellan faggys da'n Sloc, as cha nel peiagh erbee rieau toiggal craad t'eh tra ta mee prowal dy soilshaghey daue, agh t'eh boayl feer bwaagh as aalin. Oddagh shin fakin ooilley'n jiass jeh'n Ellan voish yn thie ain, as ny sleityn neesht. Boayl feer kiune agh feer aalin dy jarroo.","Well, I live in a remore place, away from other people in the south of the Island near to the Sloc, and nobody ever understands when I try to explain to them, but it's a very beautiful and pretty place. We could see all the south of the Island from our house, and the hills too. A very calm place and very beautiful indeed. I live in Port St. Mary and I live in an old house on the main road in Port St. Mary. I like Port St. Mary; I was raised here, and all my family , probably for years and years. Before that I lived on the promenade in Port St. Mary and that was alright. There was a wonderful view from the flat I had, and that was great, but as I said I now live on the main road. And I like Purt le Moirrey, definitely, it's nice. It's a shame there aren't many shops now, but it's definitely a great place. "
part three 'home'.wav,Claudia Koenig,"Well, ta mee cummal ayns Fistard, ta shen ayns Purt le Moirrey, as ta'n thie ain er y cronk, as shen dy gra ta reayrt yindyssagh ain voish yn thie dys y cheayn, as fodmayd shooyl voish y thie dys y Cheyllys as ta shen yindyssagh. S'mie lhiam yn boayl shoh. Ta mee Mie dy liooar.","Well, I live in Fistard, that's in Port St. Mary, and we have a house on the hill, and that means there's a wonderful view from the house to the sea, and we can walk from the house to The Sound and that's great. I like this place."
part three 'home'.wav,Adrian Cain,"Ta mee cummal ayns Purt le Moirrey as ta mee cummal ayns shenn thie er yn traid vooar ayns Purt le Moirrey. S'mie lhiam Purt le Moirrey; va mee troggit ayns shoh, as ooilley my lught-thie, foddee rish bleeantyn as bleeantyn. Roish shen va mee cummal er yn çhooylaghan ayns Purt le Moirrey as va shen mie dy liooar. Va reayrt yindyssagh jeeaghyn voish yn cummal-rea v'aym's, as va shen yindyssagh, agh myr dooyrt mee nish ta mee cummal er yn traid vooar.  As s'mie lhiam Purt le Moirrey, gyn dooyt erbee, t'eh jesh. S'bastagh nagh vel monney shappyn ayn nish, but gyn dooyt erbee she boayl yindyssagh t'ayn.","I live in Port St. Mary and I live in an old house on the main road in Port St. Mary. I like Port St. Mary; I was raised here, and all my family, probably for years and years. Before that I lived on the promenade in Port St. Mary and that was alright. There was a wonderful view from the flat I had, and that was great, but as I said I now live on the main road. And I like Purt le Moirrey, definitely, it's nice. It's a shame there aren't many shops now, but it's definitely a great place."
part three 'home'.wav,Hayley O'Meara ,"Mie dy liooar. Ta mee cummal ayns Purt Çhiarn, ta mee cummal er my lomarcan ayns Purt Çhiarn, agh ta lught-thie ayms, t'ad cummal ayns Purt le Moirrey so ta mee ceau ram traa ayns Purt le Moirrey, ec Yn Ablyt.","Alright. I live in Port Erin, I live on my own in Port Erin, but my family, they live in Port St. Mary so I spend a lot of time in Port St. Mary, at The Albert."
part three 'home'.wav,Julie Matthews,"Ta mee cummal ayns Forsdal. Cha nel monney goll er ayns Forsdal er cor erbee. Ta mish ayns Forsdal Injil; cha nel eer shapp ayns shen. As nish ren ad caghlaa yn raad t'ou cur yn post so t'eh ro veg dy chur parsyl mooar stiagh ny lettyr mooar stiagh agh- as t'ou meeteil yn sleih ta cummal ayns shen tra t'eh ceau sniaghtey. Cha nel monney sleih çheet magh ass yn thieyn. Ta enney aym's er ram jeu er y fa dy row mee cummal ayns shen rish mysh feed bleeantyn nish, as- or ny smoo na shen. As er y fa dy ren mee ny Roiederyn marish Jamys ren mee meeteil rish ram sleih ayns shen, so.","I live in Foxdale. Not much goes on in Foxdale at all. I'm in Lower Foxdale; there's not even a shop there. And now they've changed where you put the post so it's too small to put a big parcel or a big letter in but- and you meet the people who live there when it's snowing. Not  many people come out of their houses. I know a lot of them because I have lived there for about twenty years now, and- or more than that. And because I did the Couriers with James I met a lot of people there, so."
part three 'home'.wav,Dot Saunders,"Ta mee cummal ayns Skylley Maayl, t'eh balley beg faggys da'n keayn as dagh laa t'eh çheet dy ve ny smoo faggys da'n keayn er yn oyr dy vel yn tonnyn tuittym er ny eaynin as gow ersooyl yn thalloo dagh laa.","I live in Kirk Michael, it's a small town near the sea and every day it get's nearer to the sea because the waves fall on the cliffs and take the land away every day."
part three 'home'.wav,Jane Martin,"Ta mee cummal ayns Sulby, balley beg çheerey ayns y Twoaie; as daa cheeill ayn, daa hie lhionney ayn, as ta glion ayns Sulby feer aalin, as ta awin Sulby s'liauyrey ayns Mannin. As t'eh ny boayl share ayns Mannin, er lhiam's.","I live in Sulby, a village in the North; and there are two churches, two pubs, and the glen in Sulby is very beautiful, and the Sulby river is the longest on the Isle of Man. And it's the best place on the Isle of Man, I think."
part three 'home'.wav,Derek Phillips,"Well, ta mee beaghey ayns Balley Cashtal agh roish shen va mee beaghey ayns Doolish, as haink mee gys Balley Cashtal, oh, foddee daeed bleeantyn er dy henney nish. As er my hon hene she yn boayl share 'syn Ellan, ta shen er my hon hene ansherbee. As ta'n thie ta mee beaghey ayn lesh yn Barrantagh Balley Cashtal, as ta garey ayn cooyl yn thie as, va mee er çhee gra, va mee laccal gobbraghey ayns y gharey as- cre mychione yn balley ish hene? Cha noddym's gra veg mychione y valley, just s'mie lhiam yn valley. Ta.","Well, I live in Castletown but before that I lived in Douglas, and I came to Castletown, oh, probably forty years ago now. And for me it's the best place on the Island, that's for myself anyway. And the house I live in belongs to the Castletown Commissioners, and there's a garden at the back of the house and, I was about to say, I was wanting  to work in the garden and- what about the town itself? I can't say much about the the town, just I like the town. Aye."
part three 'home'.wav,Ealee Sheard,"Well, ta mee cummal ayns Doolish ec y traa t'ayn lesh kiare caarjyn elley voish scoill as voish boayl erbee elley, as ta shin ooilley cummal faggys da Ard-Scoill Noo Ninian so cha nel eh ro foddey ersooyl son yn obbyr; foddym shooyl stiagh dagh laa, as t'eh ymmydoil son goll magh er yn oie as yn lhied; cha nel eh ro foddey dy gholl dy valley. Cha row mee ayn son traa feer liauyr ayns shen; roish Jerrey-Fouyir, er lhiam's, ren mee goll stiagh 'sy thie shen. Agh t'eh thie mooar; smie shen, agh t'eh beggan feayr. As eisht Forsdal, well, cha nel monney goll er ayns Forsdal agh va mee cummal ayns shen lesh my paarantyn son feed blein ny red erbee myr shen. Ta mee goll erash ny keayrtyn son jinnair. Ta my voir coagyrey feer vie agh ta mee just goll erash mysh un keayrt ayns kegeesh. Shen ooilley.","Well, I live in Douglas at the moment with four other friends from school and from other places, and we all live near to St. Ninian's High School so it's not too far away for work; I can walk in every day, and it's usefeul for going out at night and the like; it's not too far to go home. I haven't been there for a long time; before October, I think, I went to that house. But it's a big house; I like that, but it's a bit cold. And then Foxdale, well, there's not much going on in Foxdale but I lived there with my parents for twenty years or something like that. I go back sometimes for dinner. My mum cooks really well but I just go back about once a fortnight. That's all."
part three 'home'.wav,Aalin Clague,"Ta mee cummal ayns Purt ny hInshey ayns Straid Vona, shen faggys da'n ard-keeill. She sorçh dy shenn thie lesh tree laareyn ayn. As ta mee er cummal mygeayrt yn Ellan ayns ram buill harrish my vea.","I live in Peel on Mona Street, that's near to the cathedral. It's a sort of old house with three floors. And I've lived around the Island in lots of places in my life."
part three 'home'.wav,Marie Clague,"Ta shin er chummal ayns Purt ny hInshey nish son shiaght as feed bleeantyn. Roish shen va shin cummal faggys da Purt ny hInshey ayns Knock Sharree, as faggys da Cronk y Voddee. S'mie lhiam cummal ayns Purt ny hInshey; she'n ard valley mie.","We've lived in Peel now for twenty seven years. Before that we lived near Peel at Knocksharry, and near Cronk y Voddy. I like living in Peel; it's a nice town."
part three 'home'.wav,Phil Gawne,"Well, ta mee cummal ayns Lamode as ta shen ec kione yn awin Colby, as t'eh boayl braew yindyssagh, ta mee hene smooinaghtyn. Sorçh dy gowaltys, well, croit, s'liklee, gowaltys feer veg ny croit t'ayn, as ta paart dy magheryn, mysh tree ny kiare magheryn ain, as glion beg ec bun jeh nane jeh ny magheryn. Boayl yindyssagh ta mee smooinaghtyn.","Well, I live in Lamode and that's at the head of the Colby river, and it's a really great place, I think. It's a sort of farm, well, croft, probably, a very small farm or a croft, with a few fields, about three of four fields, and a small glen at the bottom of one of the fields. A wonderful place I think."
part three 'home'.wav,Phil Kelly,"Well, yn ard shoh t'eh enmyssit Rheynn Cullyn, myr ta fys ayd, agh dy firrinagh ta shen yn çheu elley jeh'n raad. Yn çheu shoh, t'eh enmyssit Balley Phadjeen, as shen- yn bun jeh shen, shen 'Balley Parick Beg'. As, well, ta ram enmyn Gaelgagh mygeayrt y boayl shoh. shen Cronk y Crogheree, heose yn ughtagh shoh, as harrish y raad t'eh enmyssit nish Cloudy Lane agh dy firrinagh shen Claddee, as t'eh caghlaait dys Cloudy nish er yn oyr cha nel sleih toiggal yn bun jeh'n cooish.","Well, this area is called Rencullen, as you know, but really that's the other side of the road. This side is called Ballafageen, and that- the meaning of that is 'Little Patrick's Farm'. And, well, there are a lot of Manx names around here. There's Cronk y Crogheree, up the hill there, and over the road it's called now Cloudy Lane but really that's Claddee [river meadow], and it's changed to Cloudy now because people don't understand the meaning of it."
part three 'home'.wav,Rosemary Derbyshire,"Mie dy liooar, well, ta mee cummal ayns Purt Çhiarn ec y traa t'ayn. Tra haink shin erash dys yn Ellan va my heshey goaill toshiaght gynsaghey Frangish ec yn Ard Scoill Cashtal Rosien as er y fa shen haink shin dys y Jiass as va shin cummal ayns Colby rish jeih bleeaney, er lhiam's, agh nish ta shin ayns Purt Çhiarn as t'eh mie. Ta ram shappyn ayn, ta lioarlann, ta'n traie yindyssagh, as ta shin feer faggys da'n çheer, as foddee oo shooyl er y çheer ny shooyl dys Purt le Moirrey, as s'mie lhiam shen; ta shen feer vie ayns y Jiass. Er lhiam's dy vel shin kiarail garraghey thie, foddee ayns blein ny ghaa, as goll dys Skylley Maayl. Ta gowaltys ayns shen s'lesh yn lught-thie aym. T'eh just eddyr Skylley Maayl as Skeerey Germaan, faggys da'n Glion Cam - yn Devil's Elbow. As ta shin kiarail goll as cummal heose ayns shen, er lhiam.","Alright, well, I like in Port Erin at the moment. When we came back to the Island my partner was starting to teach French at Castle Rushen High School and for that reason we came to the South and we lived in Colby for ten years, I think, but now we live in Port Erin and it's good. There are lots of shops, a library, the beach is great, and we're very close to the country, and you can walk in the country or walk to Port St. Mary, and I like that; that's very good in the South. I think that we are preparing to move house, probably in a year or two, and go to Kirk Michael. There's a farm there that belongs to my family. It's just between Kirk Michael and German Parish, near to the Glen Cam - the Devil's Elbow. And we're getting ready to go and live up there, I think."
part three 'home'.wav,Chris Lewin,"Well, ta mee cummal ayns straid faggys da'n çhenn thie-lheihys ayns Doolish. She terrace t'ayn; cha nel garaghyn erbee ain as ta ooilley ny thieyn faggys da y cheilley. As ta mee cummal ayns thie va troggit 'sy nuyoo eash jeig, as ta tree laareyn ayns as mysh daa hamyr jeig. T'eh feayr dy liooar 'sy gheurey agh she thie jesh t'ayn ny yei. As ta'n thie aym mysh- feer faggys da'n boayl ruggyr mee ayns y Jane Crookall, as t'eh feer faggys da'n chied scoill aym neesht. As ta ny shappyn faggys dy liooar neesht; ta mean y valley mysh queig  ny jeih dy vinnidyn ersooyl as ta mee abyl dy gholl dys mean y valley mennick dy liooar, as, she, s'laik lhiam y boayl shoh. Jamys O'Meara OK, well, aye, me and my family live in The Albert, and we've been here for eight years, eight or nine years, and it belongs to my parents, this pub, and they manage the pub and work here. I don't work here, I just eat and sleep here. But it's nice; you're never far away from food and drink, so I like living here. And I like Port St. Mary. It's a shame there aren't more shops but that's how it is. But I like the town itself; it's calm and I like walking around the town and that sort of thing.","Well, I live on a street near to the old hospital in Douglas. It's a terrace; we don't have any gardens and all the houses are next to one another. And I live in a house that was built in the nineteenth century, and there are three floors and about twelve rooms It's pretty cold in the winter but it's a nice house nonetheless. And my house about- very close to where I was born in the Jane Crookall, and it's very close to my first school too. And the shops are fairly close too; the town centre is about five or ten minutes away and I can go the town centre fairly often, and, yeah, I like this place. Mie dy liooar, well, aye, ta mish as my lught-thie beaghey ayns Yn Ablyt, as ta shin er ve ayns shoh son hoght bleeaney, hoght ny nuy bleeaney, as s'lesh my phaarantyn y thie-lhonney shoh, as t'ad stiurey yn thie-lhionney as gobbragh ayns shoh. Cha nel mish gobbragh ayns shoh, ta mish just gee as cadley ayns shoh. Agh t'eh jesh; cha nel oo rieau foddey ersooyl veih jough as bee, so s'mie lhiam beaghey ayns shoh. As s'mie lhiam Purt le Moirrey. S'bastagh nagh vel ny shlee shappyn ayn agh shen yn aght. Agh s'mie lhiam yn purt hene; t'eh kiune as s'mie lhiam shooyl mygeayrt y phurt as y lhied as shen."
part four 'holidays'.wav,Annie Kissack,"Tra ta argid ain s'mie lhiam- s'mie lhien goll gys Ellveeish - ta shin er n'yannoo shen daa cheayrt - as gys Y Creet - daa cheayrt neesht. Ny keayrtyn ta shin goll gys Nherin as gys Sostyn dy cur shilley er sleih. Ta carrey share aym's ayns Y Chorn so ta shin goll gys shen ny keayrtyn neesht. Ooilley mygeayrt y voayl. Agh son ny laghyn seyrey liauyr ayns y tourey ta mee smooinaghtyn dy vel Creet yn boayl share; ta ram ry-akin as ta'n emshyr dy kinjagh grianagh as çheh. Shen scanshoil, er lhiam's.","When we have the money I like- we like to go to Switzerland - we  have done that twice - and to Crete - twice too. Sometimes we go to Ireland and England to visit people. I have a best friend in Cornwall so we go there sometimes too. All around the place. But for long holidays in the summer I think that Crete is the best place; there's lots to see and the weather is always sunny and hot. That's important, I think."
part four 'holidays'.wav,David Fisher,"Well, ta mee er ve ayns Y Rank ymmodee keayrtyn. Ta mee loayrt beggan Rangish as s'mie lhiam jannoo ymmyd jeh shen. As s'mie lhiam Britaan Beg, shen yindyssagh. Ta çhengey oc, çhengey Celtiagh oc, myr ta fys eu, agh t'eh beggan anchasley rish yn Ghaelg, bannee mee. T'eh doillee erskyn towse. Ta mee er ve ayns y Ghreag ny neesht, shen yindyssagh. Boayl yindyssagh, shen. Boayl erbee- Yn Cholloo. Erash gys Yn Cholloo. Cha nel oo boirit mychione goll trooid yn purt-etlan, cha nel oo boirit mychione passport ny red ennagh myr shen. Yn un boirey geddyn gys Y Cholloo ta Juan Clague, shen ooilley, as shen aashagh dy liooar.","Well, I've been in France many times. I speak a bit of French and I like using that. And I like Brittany, that's wonderful. They have a language, a Celtic language, as you know, but it's a bit different to Manx, bless me. It's exceedingly difficult. I've been to Greece too, that's great. Wonderful place, that. Anywhere- The Calf. Back to The Calf. You're not worried about going through the airport, you're not worried about a passport or anything like that. The only problem getting to The Calf is Juan Clague, that's all, and that's easy enough."
part four 'holidays'.wav,Adrian Cain,"Well, son y chooid smoo ta shin goll dys Sostyn er laghyn seyrey. Ta my ven voish Sostyn so 'sy tourey ta shin goll lesh shilley er yn lught-thie eck ayns Sostyn jiass, as s'mie lhiam goll mygeayrt ayns Kent, Sussex, er yn clyst ayns Sostyn. As by vie lhiam goll dys Nherin ny s'menkey agh cha nel monney tra aym's son shen. S'treisht lhiam 'sy traa ry-heet neeym goll dys Nherin ny s'menkey. As s'mie lhiam goll lesh Lunnin as buill gollrish shen. Ta foast caarjyn aym's ayns Lunnin so s'mie lhiam goll lesh cur shilley orroo.","Well, for the most part we go to England on holiday. My wife is from England so in the summer we go to visit her family in the south of England, and I like going around Kent, Sussex, and on the coast in England. And I'd like to go to Ireland more often but I don't have much time for that. I hope in the future I'll go to Ireland more often. And I like going to London and places like that. I still have friends in London so I like to go and visit them."
part four 'holidays'.wav,Cathy Clucas,"Well, s'mie lhiam laghyn seyrey ayns Mannin, shen mie dy liooar, feer vie. Shooyl mygeayrt, as goll campal boayl erbee. S'mie lhiam Nherin. By vie lhiam goll erash dys Ethiopia reeshtagh, traa ry-heet. As ta ram buill ta mee geearree goll: India, as Nepal, Tibet, foddee. Boayl erbee.","Well, I like holidays on the Isle of Man, that's alright, very good. Walking around, and going camping anywhere. I like Ireland. I'd like to go back to Ethiopia again, in the future. And there are lots of places I want to go: India, and Nepal, Tibet, maybe. Anywhere."
part four 'holidays'.wav,Aalin Clague,"S'mie lhiam goll gys Yn Rank, as Y Spaainey, as gys Bretin, as Sostyn, as Nalbin. S'mie lhiam goll shooyl ayns buill anchasley as s'mie lhiam jannoo kiaull ayns buill anchasley neesht ec sorçh dy reddyn gollrish yn feailley ayns Lorient as stoo myr shen. As s'mie lhiam goll gys ard-valjyn nish as reesht son- agh t'eh bioysagh agh s'mie lhiam goll ersooyl veih ny buill shen neesht.","I like going to France, and Spain, and to Wales, and England, and Scotland. I like going walking in different places and I like making music in different places at sort of things like the festival in Lorient and things like that. And I like going to cities now and again for- but it's lively but I like going away from those places too."
part four 'holidays'.wav,Phil Gawne,"S'mie lhiam goll gys Nherin as Yn Alba; ta mee smooinaghtyn dy vel adsyn nyn buill braew. Agh, gyn ourys, tra erbee ta mee goaill traa seyr s'mie lhiam just goll boayl ennagh lesh yn lught-thie aym's, ersooyl veih dy chooilley red, veih çhellvaneyn, as screeuynyn as dy chooilley red myr shen, just scapail. S'cummey dou yn voayl.","I like going to Ireland and Scotland; I think they're great places. But, definitely, whenever I take a holiday I like to just go somewhere with my family, away from everything, from telephones, and letters and everything like that, just escape. I don't mind where."
part four 'holidays'.wav,Phil Kelly,"S'mie lhiam rouail mygeayrt ny Ellanyn Goaldagh, boayl erbee ayns shen: Nalbin, Kernow, Bretin, Nherin, as eer ayns Sostyn hene. S'mie lhiam yn boayl Rheynn ny Loghey. Ta shen boayl mie. Ta mee er ve dys shen ymmodee keayrtyn. Agh ta mee goll dys Nherin, well, dys Beeal Feirshtey, foddee tree ny kiare keayrtyn 'sy vlein.","I like roaming around the British Isles, anywhere there: Ireland, Cornwall, Wales, Ireland, and even in Sostyn itself. I like the Lake District. That's a good place. I've been there many times. But I go to Ireland, well, to Belfast, probably three or four times a year."
part four 'holidays'.wav,Chris Lewin,"Well, cha nel mee er ve ayns çheeraghyn foddey ersooyl dy insh in irriney. Ta mee er ve ayns ny hAlpyn as ayns Loghlyn agh shen eh; cha nel mee er ve ny sodjey ersooyl na shen. Cha laik lhiam çheeraghyn çheh; va Munich çheh dy liooar dooys, as Austria, as buill myr shen. V'ad çheh agglagh. Cha voddin goll ny sodjey my yiass na shen. Foddee, baillym fakin Yn Iddaal as Spaainey as buill myr shen agh foddee dy begin dou goll ayns y tourey- cha nee ayns y tourey, ayns y gheurey er y fa dy vel y sourey ro heh da Manninee dy ve ayns buill myr shen. Cha laik lhien y çhiass. Agh s'laik lhiam buill ayns ny hellanyn shoh, ayns Nherin, as Nalbin, as Y  Thalloo Vretnagh, as buill myr shen. Er lheh s'laik lhiam ynnydyn raad ta çhengaghyn ny glaraghyn Celtiagh goll er loayrt foast, as ta mee er ve ayns Nherin as ayns Y Thalloo Vretnagh keayrt ny ghaa.","Well, I haven't been to far away countries to tell the truth. I've been in the Alps and in Norway but that's it; I haven't been further than than. I don't like hot countries; Munich was hot enough for me, and Austria, and places like that. They were terribly hot. I couldn't go further south than that. Maybe, I'd like to see Italy and Spain and places like that but I'd probably have to go in the summer- not in the summer, in the winter because the summer is too hot for the Manx to be in places like that. We don't like the heat. But I like places in these islands , in Ireland, and Scotland, and Wales, and places like that. I especially like places where Celtic languages are still being spoken, and I've been in Ireland and Wales a few times."
part five 'education'.wav,Derek Phillips,"S'mie lhiam goll gys boayl ennagh ta'n grian soilshean, ghooinney. Ta. Agh share lhiam Yn Iddaal. S'mie lhiam goll gys Iddaal. Ta shin er ve gys shen kuse dy cheayrtyn nish, gys ny hEllanyn; Ellan Capri, as Ellan Ischia, as Naples. As 'sy Twoaie s'mie lhiam goll gys ny loghyn, ny loghyn Como, as loghyn Garda, as - hie mee gys fer elley - loghyn Trasimeno, va shen yn elley- va shen yn ennym er. She. Agh boayl ennagh ta'n grian soilshean t'eh kiart dy liooar er my hon ansherbee.","I like going somewhere where the sun is shining, fella. Yeah. But I prefer Italy. I like going to Italy. We've been there a few times now, to the Islands; Capri, and Ischia, and Naples. And in the North I like going to the lakes, lake Como, and lake Garda, as - I went to another one - lake Trasimeno, that was the other- that was its name. Yeah. But somewhere where the sun in shining is alright for me anyway."
part five 'education'.wav,Davy Quillin,"Hie mee gys Scoill Lhiannoo Rosien ayns shoh, as lurg shen va mee ec yn ard-scoill ayns Balley Cashtal. As va mee neesht ayns yn scoill ayns Lerphoyll; va shen jannoo my tiggad, my t'ou laccal, tra va mee ec Vooir. Va mee ec yn- t'eh jarroodit ennym- yn ennym jeh'n voayl nish. Boayl erbee ayns Lerphoyll ansherbee. Va shen ooilley my laghyn ec y scoill. V'ad jeant tra va mish shey-jeig.","I went to Rushen Infants School here, and after that I was at the high-school in Castletown. And I was also in school in Liverpool; that was doing my ticket, If you like, when I was at sea. I was at the- forgotten the name- the name of the place now. Somewhere in Liverpool anyway. That was all my days at school. They were done when I was sixteen."
